client_id,start,step_1,step_2,step_3,confirm
4332234,1,1,1,1,1
4332246,1,1,1,1,1
4332256,1,1,1,0,0
4332483,1,1,1,1,1
4333518,1,1,1,1,1
4333686,1,1,1,1,1
4334858,1,1,1,1,1
4335004,1,1,1,1,1
4335091,1,1,1,1,1
4337357,1,1,1,1,1
4337587,1,1,1,1,1
4337769,1,1,1,1,1
4338941,1,0,0,0,0
4339267,1,0,0,0,0
4339321,1,0,0,0,0
4339704,1,1,1,1,1
4341256,1,1,1,1,1
4341826,1,1,1,1,1
4342517,1,1,1,0,0
4342700,1,1,1,1,1
4343404,1,0,0,0,0
4343607,1,1,1,1,1
4343885,1,1,1,1,1
4344239,1,1,1,1,1
4344699,1,1,1,1,1
4345694,1,1,1,1,1
4345698,1,1,1,1,1
4345846,1,0,0,0,0
4346589,1,1,1,1,0
4347928,1,1,1,1,1
4347990,1,1,1,1,1
4349159,1,1,1,1,1
4349341,1,1,1,1,1
4349736,1,0,0,0,0
4350047,1,1,1,1,1
4350140,1,1,1,1,1
4350661,1,1,1,0,0
4350833,1,1,1,1,1
4351032,1,0,0,0,0
4351270,1,0,0,0,0
4351762,1,1,1,1,1
4351997,1,1,1,1,0
4352617,1,0,0,0,0
4352905,1,0,0,0,0
4352988,1,1,1,1,1
4353072,1,0,0,0,0
4353523,1,1,1,0,0
4353847,1,1,1,1,1
4355873,1,1,1,1,1
4357442,1,1,1,1,1
4357479,1,1,1,1,1
4358124,1,1,1,1,0
4359068,1,1,1,1,1
4359742,1,0,0,0,0
4359763,1,0,0,0,0
4359773,1,0,0,0,0
4359943,1,0,0,0,0
4360774,1,1,1,1,0
4361016,1,1,1,1,1
4361167,1,1,1,1,1
4361726,1,1,1,1,0
4363111,1,1,1,1,1
4363631,1,1,1,1,1
4364113,1,1,1,1,1
4364398,1,1,1,1,1
4364429,1,1,1,1,1
4364845,1,1,1,1,1
4364897,1,1,1,1,1
4364957,1,1,1,1,1
4365588,1,0,0,0,0
4365891,1,1,1,1,1
4365929,1,1,1,1,1
4366051,1,0,0,0,0
4366078,1,1,0,0,0
4366957,1,1,1,1,1
4367007,1,1,1,1,1
4367344,1,1,1,1,1
4367799,1,1,1,1,1
4369335,1,1,1,1,1
4369542,1,0,0,0,0
4369879,1,1,1,1,1
4370238,1,1,1,1,1
4370785,1,1,1,1,1
4370933,0,0,1,1,1
4371606,1,1,1,1,1
4372327,1,1,1,1,1
4373203,1,1,1,1,1
4374194,1,1,1,1,1
4374496,1,1,1,1,1
4374598,1,1,1,1,0
4375103,1,1,1,1,1
4375520,1,1,1,0,0
4375551,1,0,0,0,0
4376203,1,1,1,1,1
4376392,1,1,1,1,1
4377433,1,0,0,0,0
4377932,1,1,1,1,0
4378428,1,1,1,1,1
4378882,1,1,1,1,1
4378886,1,1,1,1,1
4379554,1,1,1,1,1
4379998,1,0,0,0,0
4380529,1,1,1,1,1
4380776,1,1,1,1,1
4381369,1,1,1,1,1
4382388,1,1,1,1,1
4382517,1,1,1,1,1
4383952,1,1,1,1,1
4384098,1,1,1,1,1
4384189,1,1,1,1,1
4384422,1,1,1,1,1
4384472,1,1,1,1,1
4385079,1,1,1,1,1
4385232,1,1,1,1,1
4385567,1,1,1,1,1
4385791,1,0,0,0,0
4385896,1,1,1,1,1
4386154,1,1,1,0,0
4386445,1,1,1,1,1
4387103,1,1,1,0,0
4388424,1,1,1,1,1
4389711,1,1,1,1,1
4390066,1,1,0,0,0
4390399,1,1,1,0,0
4390568,1,1,1,1,1
4391047,1,0,0,0,0
4391098,1,1,1,1,1
4392849,1,1,1,1,1
4393716,1,1,1,1,1
4393977,1,1,1,1,1
4394027,1,1,1,1,1
4394565,1,1,1,1,1
4394876,1,1,1,1,1
4394984,1,1,1,1,1
4395024,1,1,1,1,1
4395041,1,1,0,0,0
4395425,1,1,1,1,1
4395578,1,1,1,1,1
4396402,1,1,1,1,1
4396444,1,1,1,1,1
4396526,1,1,1,1,1
4396676,1,1,1,1,1
4397575,1,1,1,1,1
4397589,1,0,0,0,0
4399507,1,1,1,1,1
4399935,1,0,0,0,0
4400466,1,1,1,1,0
4400495,1,0,0,0,0
4401076,1,1,1,1,1
4401660,1,1,1,1,1
4404464,1,1,0,0,0
4404696,1,1,1,0,0
4404931,1,0,0,0,0
4404939,1,1,1,1,1
4405304,1,1,1,1,1
4405328,1,1,1,1,1
4405504,1,1,1,1,1
4405518,1,1,1,1,1
4405562,1,1,1,1,1
4406423,1,1,1,1,0
4406701,1,1,1,1,1
4406730,1,1,1,1,1
4407486,1,1,1,1,1
4409810,1,1,1,1,0
4410902,1,1,1,1,0
4411554,1,1,1,1,1
4411577,1,1,1,1,1
4412599,1,1,1,1,1
4412837,1,0,0,0,0
4413451,1,0,0,0,0
4413573,1,1,1,1,0
4413901,1,1,1,1,1
4414112,1,1,1,1,1
4414216,1,1,1,1,1
4414336,1,1,0,0,0
4414863,1,1,1,1,1
4415316,1,1,1,1,0
4415346,1,1,1,1,1
4415404,1,1,1,1,1
4415445,1,1,1,1,1
4416226,1,1,1,1,1
4417148,1,1,1,0,0
4417681,1,1,1,1,1
4418518,1,1,1,1,1
4418568,1,1,1,1,1
4419177,1,1,1,1,1
4419243,1,1,1,0,0
4419732,1,1,1,1,0
4421378,1,1,1,1,1
4421743,1,1,1,0,0
4422146,1,1,1,1,1
4422650,1,1,1,0,0
4422924,1,1,1,1,1
4423162,1,1,1,1,1
4423197,1,1,1,1,1
4423795,1,1,1,0,0
4424716,0,0,1,0,0
4424945,1,1,1,1,1
4426131,1,1,0,0,0
4426218,1,0,0,0,0
4426269,1,0,0,0,0
4428440,1,1,1,1,1
4429037,1,0,0,0,0
4429076,1,1,1,1,1
4429179,1,0,0,0,0
4430317,1,0,0,0,0
4430436,1,1,1,1,1
4430895,1,1,1,1,1
4431185,1,1,1,1,1
4431508,1,1,1,1,1
4432738,1,1,1,1,1
4433180,1,0,0,0,0
4434158,1,1,1,1,1
4434306,1,1,1,1,1
4434930,1,1,1,1,1
4435242,1,1,1,1,0
4435264,1,1,1,1,1
4435512,1,1,1,0,0
4435683,1,1,1,1,1
4436099,1,1,1,1,1
4436151,1,0,0,0,0
4436193,1,1,1,0,0
4437808,1,1,1,1,1
4438069,1,0,0,0,0
4438314,1,1,1,1,1
4438713,1,1,1,1,1
4438743,1,0,0,0,0
4440019,1,0,0,0,0
4441049,1,0,0,0,0
4441240,1,1,1,1,1
4441540,1,0,0,0,0
4441826,1,1,0,0,0
4442018,1,1,1,1,0
4442348,1,0,0,0,0
4442392,1,1,1,1,1
4442593,1,1,1,1,1
4442607,1,1,1,1,1
4442699,1,1,1,1,1
4442884,1,1,1,1,1
4443580,1,1,1,1,1
4444409,1,1,1,1,1
4444551,1,1,1,1,1
4444562,1,1,1,1,1
4444941,1,1,0,0,0
4445535,1,1,1,1,1
4445887,1,1,1,1,1
4446011,1,1,1,1,1
4446711,1,1,1,1,1
4447050,1,1,1,1,0
4447192,1,1,1,1,1
4447493,1,1,1,1,1
4447990,1,0,0,0,0
4448805,1,1,1,1,1
4449226,1,1,1,1,1
4449433,1,1,1,1,1
4449850,1,0,0,0,0
4450022,1,1,1,1,1
4450104,1,1,1,1,1
4450397,1,1,1,1,1
4451169,1,1,1,1,1
4451425,1,1,1,1,1
4453547,1,1,1,1,0
4454345,1,1,1,1,1
4454797,1,1,1,1,1
4455559,1,1,1,1,1
4456021,1,1,0,0,0
4456421,1,1,0,0,0
4456518,1,0,0,0,0
4456584,1,0,0,0,0
4456845,1,1,1,1,1
4457592,1,1,1,1,1
4458210,1,0,0,0,0
4461747,1,1,1,1,1
4461753,1,0,0,0,0
4461907,1,1,1,1,1
4462569,1,0,0,0,0
4462773,1,1,1,0,0
4463288,1,1,1,1,1
4465005,1,1,1,1,0
4465058,1,1,1,1,1
4465268,1,1,1,1,1
4465663,1,1,1,1,1
4465770,1,1,1,1,1
4466183,1,1,1,1,1
4467366,1,1,1,1,1
4467885,1,1,1,1,1
4467891,1,1,0,0,0
4468051,1,1,1,1,1
4468780,1,1,1,1,1
4469087,1,1,1,1,1
4469170,1,1,1,1,1
4469222,1,1,1,1,1
4469398,1,1,1,1,1
4469697,1,1,1,1,1
4470020,1,1,1,1,1
4470823,1,0,0,0,0
4471192,1,1,1,1,1
4471612,1,1,1,1,1
4472004,1,1,1,1,1
4472811,1,1,0,0,0
4473191,1,1,1,1,0
4473377,1,1,1,1,1
4473931,1,1,1,1,1
4473948,1,1,1,1,1
4473962,1,1,1,1,1
4473990,1,1,1,1,1
4474245,1,1,1,0,0
4474258,1,1,1,0,0
4474374,1,1,1,1,1
4474393,1,1,1,1,1
4474416,1,1,1,1,1
4474748,1,1,1,1,1
4474898,1,1,1,1,1
4475357,1,1,1,1,0
4475946,1,1,1,0,0
4476586,1,1,1,0,0
4476742,1,1,1,1,1
4477456,1,1,1,1,1
4478331,1,1,1,1,1
4479851,1,1,1,1,1
4480002,1,1,1,1,0
4480133,1,1,1,1,1
4480951,1,1,1,1,1
4481283,1,1,1,0,0
4481832,1,1,1,1,1
4482137,1,1,1,1,1
4483507,1,1,1,1,1
4485249,1,1,1,1,1
4485744,1,1,0,0,0
4486322,1,1,1,1,1
4486779,1,1,0,0,0
4487376,1,1,1,1,1
4487758,1,1,1,1,1
4487878,1,1,1,1,1
4488084,1,1,1,1,1
4488611,1,1,1,1,1
4488919,1,1,1,1,1
4489429,1,1,1,1,1
4490765,1,1,1,1,1
4490836,1,1,1,1,1
4490901,1,1,1,1,1
4491046,1,1,1,1,1
4491137,1,1,1,1,1
4491397,1,1,1,1,1
4491505,1,1,1,1,1
4492437,1,1,0,0,0
4493114,1,1,1,1,1
4493570,1,1,1,1,1
4494146,1,0,0,0,0
4494336,1,1,1,1,1
4494718,1,1,1,1,1
4495031,1,1,1,1,0
4495799,1,1,1,1,1
4496177,1,1,1,1,1
4496335,1,1,1,1,1
4496382,1,1,0,0,0
4496404,1,1,1,1,1
4496935,1,0,0,0,0
4497001,1,0,0,0,0
4497754,1,1,1,1,1
4498280,0,0,0,0,0
4498712,1,1,1,1,1
4499260,1,0,0,0,0
4499343,1,1,1,1,1
4499602,1,0,0,0,0
4499745,1,1,1,1,1
4500260,1,0,0,0,0
4500339,1,1,1,1,1
4501253,1,1,0,0,0
4501424,1,1,1,1,1
4501679,1,1,1,1,1
4502299,1,0,0,0,0
4502426,1,1,1,1,1
4502479,1,1,1,1,0
4502765,1,1,1,1,1
4502846,1,1,1,1,1
4503097,1,1,1,1,1
4503254,1,1,1,1,1
4503552,1,1,1,0,0
4503918,1,1,1,1,0
4504059,1,1,1,1,0
4504614,1,1,1,1,1
4504903,1,1,1,1,1
4505093,1,1,0,0,0
4506207,1,1,1,1,1
4506609,1,1,1,1,1
4506778,1,1,1,1,1
4506908,1,1,1,1,1
4508245,1,1,1,1,1
4508825,1,1,1,1,1
4508836,1,1,1,1,1
4509405,1,1,1,1,1
4509981,1,1,1,0,0
4510222,1,0,0,0,0
4511213,1,0,0,0,0
4511257,1,1,1,1,1
4512238,1,1,1,1,1
4512339,1,1,1,1,1
4512887,1,0,0,0,0
4513475,1,1,1,1,1
4513829,1,1,1,0,0
4514128,1,1,0,0,0
4514342,1,1,1,1,1
4514556,1,1,1,1,1
4514596,1,1,1,1,1
4514608,1,1,1,1,1
4514754,1,1,1,1,1
4514762,1,1,1,1,1
4515143,1,1,1,1,1
4515670,1,1,1,1,1
4515989,1,1,1,1,1
4516267,1,1,1,1,1
4516383,1,0,0,0,0
4516576,1,1,1,1,1
4516606,1,1,1,1,1
4517364,1,0,0,0,0
4517591,1,1,1,1,1
4518019,1,1,1,1,1
4519160,1,1,1,1,1
4519913,1,1,1,1,1
4520087,1,1,1,1,0
4520299,1,0,0,0,0
4521176,1,1,1,1,1
4522971,1,1,1,1,1
4523387,1,1,1,1,1
4524298,1,1,1,0,0
4524761,1,1,1,1,1
4524801,1,1,1,1,0
4524947,1,1,1,0,0
4525630,1,0,0,0,0
4525690,1,1,1,1,1
4526050,1,1,1,1,1
4526579,1,0,0,0,0
4527128,1,1,0,0,0
4527524,1,1,0,0,0
4528009,1,0,0,0,0
4528485,1,1,1,1,1
4529075,1,0,0,0,0
4529371,1,1,1,1,1
4529653,1,1,1,1,1
4530020,1,1,1,1,1
4530468,1,1,1,1,0
4530744,1,1,0,0,0
4530868,1,0,0,0,0
4531242,1,0,0,0,0
4531392,1,0,0,0,0
4532223,1,1,1,1,1
4532488,1,1,1,1,1
4532705,1,1,1,1,1
4532869,1,0,0,0,0
4532949,1,1,1,1,1
4533579,1,1,1,1,1
4533691,1,0,0,0,0
4534338,1,0,0,0,0
4534403,1,1,1,1,0
4534750,1,1,1,1,1
4535115,1,1,1,1,1
4535645,1,1,1,0,0
4535988,1,1,1,1,1
4536163,1,1,1,1,1
4536493,1,1,1,1,1
4536566,1,1,1,1,0
4536676,1,1,1,1,1
4536886,1,0,0,0,0
4537053,1,1,1,0,0
4537279,1,1,1,1,1
4537456,1,1,1,1,0
4538131,1,1,0,0,0
4538983,1,1,1,0,0
4539061,1,1,1,1,1
4539299,1,1,1,1,1
4539371,1,1,1,1,0
4539624,1,1,1,1,1
4539701,1,0,0,0,0
4540243,1,0,0,0,0
4540939,1,0,0,0,0
4541117,1,1,1,1,1
4541268,1,1,1,1,1
4541475,1,1,1,1,1
4541952,1,1,1,1,1
4542043,1,1,1,1,1
4542144,1,1,1,1,0
4542331,1,1,1,1,1
4542546,1,1,1,1,1
4545467,1,1,1,1,1
4546489,1,1,1,1,1
4547422,1,0,0,0,0
4547552,1,1,1,1,1
4547915,1,0,0,0,0
4548015,1,0,0,0,0
4548139,1,1,1,1,1
4548420,1,1,1,1,1
4548780,1,1,1,1,1
4549830,1,1,1,1,1
4549867,1,1,1,0,0
4550637,1,1,1,1,1
4551179,1,1,1,0,0
4551451,1,1,1,1,1
4552154,1,1,1,1,1
4554272,1,1,1,1,1
4554482,1,1,1,1,1
4554752,1,0,0,0,0
4555156,1,1,1,1,1
4555479,1,1,1,1,1
4556322,1,1,1,1,1
4556466,1,1,1,1,1
4556540,1,1,1,1,1
4557366,1,1,1,1,1
4557744,1,1,1,1,1
4557771,1,1,1,1,1
4558582,1,1,1,1,0
4558622,1,1,1,1,1
4558798,1,1,1,1,1
4559108,1,0,0,0,0
4559200,1,1,1,1,0
4559617,1,0,0,0,0
4560132,1,1,1,1,1
4561306,1,1,1,1,1
4561339,1,0,0,0,0
4561584,1,1,1,1,1
4561742,1,1,1,1,1
4562463,1,1,1,1,1
4563042,1,0,0,0,0
4563336,1,1,0,0,0
4563768,1,1,1,1,1
4563966,1,1,1,1,1
4565303,1,1,1,1,1
4565623,1,1,1,1,1
4565926,1,1,1,1,1
4566888,1,1,1,0,0
4566983,1,0,0,0,0
4567019,1,0,0,0,0
4567305,1,1,0,0,0
4568193,1,1,1,1,1
4568327,1,1,1,0,0
4568422,1,1,1,1,1
4569203,1,1,1,1,1
4569442,1,1,1,1,1
4569606,1,1,1,1,1
4570615,1,1,1,1,0
4570643,1,1,1,1,1
4570653,1,1,1,1,1
4570959,1,0,0,0,0
4572528,1,1,1,1,1
4572747,1,1,1,1,1
4573220,1,1,1,0,0
4574516,1,1,1,1,0
4575555,1,1,1,1,1
4575997,1,1,1,1,1
4576237,1,1,1,1,1
4576979,1,1,1,1,0
4576989,1,1,1,1,1
4577049,1,1,1,1,0
4577208,1,1,1,1,1
4577314,1,1,1,1,1
4578251,1,1,1,1,0
4578710,1,1,1,1,1
4578721,1,1,1,1,1
4578988,1,1,1,1,1
4579542,1,1,1,1,1
4580091,1,1,1,1,1
4580133,1,0,0,0,0
4580804,1,1,1,1,1
4580972,1,1,1,0,0
4581207,1,1,1,1,1
4581219,1,0,0,0,0
4581224,1,1,1,1,1
4581609,1,0,0,0,0
4582201,1,1,1,1,1
4582506,1,1,1,1,1
4582821,1,1,1,1,1
4582892,1,1,1,1,1
4583214,1,1,1,1,0
4584142,1,1,1,1,1
4584200,1,1,1,1,1
4584820,1,0,0,0,0
4585362,1,1,1,1,1
4585909,1,1,1,1,1
4586815,1,1,1,1,1
4587107,1,1,1,1,1
4589092,1,0,0,0,0
4589193,1,1,1,1,1
4589552,1,0,0,0,0
4589823,1,1,1,1,1
4590122,1,1,1,1,1
4590361,1,1,1,1,0
4590672,1,1,1,1,1
4590720,1,1,1,1,1
4590842,1,1,1,1,1
4591425,1,0,0,0,0
4592177,1,1,1,1,1
4592206,1,1,1,1,1
4592284,1,1,1,1,0
4592404,1,1,1,1,1
4592680,1,0,0,0,0
4592870,1,1,1,1,1
4593960,1,1,1,1,0
4596262,1,1,0,0,0
4596903,1,1,0,0,0
4597304,1,1,1,1,1
4597626,1,1,1,1,1
4597628,1,1,1,1,1
4598217,1,1,1,1,1
4598246,1,1,1,1,1
4598396,1,1,1,1,1
4599161,1,1,1,1,1
4599448,1,1,1,1,1
4599654,1,1,1,1,0
4600322,1,1,1,1,1
4600807,1,0,0,0,0
4600811,1,0,0,0,0
4600907,1,1,1,1,1
4601112,1,1,1,1,1
4601536,1,0,0,0,0
4602206,1,0,0,0,0
4602276,1,1,1,1,1
4602770,1,1,1,1,1
4603282,1,0,0,0,0
4604208,1,1,1,1,1
4604287,1,1,1,1,1
4604290,1,1,1,1,1
4605468,1,1,1,1,1
4605889,1,1,1,1,0
4606072,1,1,0,0,0
4606073,1,1,0,0,0
4606906,1,0,0,0,0
4607987,1,1,1,1,1
4608096,1,1,1,1,1
4608190,1,1,1,1,1
4608432,1,1,1,1,1
4608580,1,1,1,1,1
4608665,1,0,0,0,0
4609139,1,1,1,1,1
4610520,1,1,1,1,1
4611094,1,1,1,1,1
4612060,1,0,0,0,0
4612333,1,0,0,0,0
4612340,1,1,1,1,1
4613465,1,1,1,1,1
4613590,1,0,0,0,0
4614059,1,1,1,1,1
4615840,1,1,1,1,1
4617245,1,1,1,1,1
4617343,1,1,1,1,1
4618842,1,1,1,1,1
4620864,1,1,1,1,0
4621128,1,1,1,1,1
4621231,1,1,1,1,1
4622256,1,1,1,1,1
4622774,1,1,1,1,1
4622994,1,1,1,1,1
4623367,1,1,1,1,1
4625121,1,1,1,1,1
4625653,1,1,1,1,1
4625714,1,1,1,1,1
4625824,1,0,0,0,0
4626790,1,1,1,1,1
4627033,1,1,1,1,1
4627868,1,1,1,1,1
4627911,1,1,1,1,1
4627932,1,1,1,1,1
4628302,1,0,0,0,0
4628731,1,1,1,1,1
4628890,1,1,1,1,1
4628926,1,1,1,1,1
4629178,1,1,1,1,1
4629381,1,1,1,1,1
4629942,1,1,1,1,1
4630285,1,1,1,1,1
4630332,1,1,1,1,1
4630395,1,1,1,1,1
4630710,1,1,1,1,1
4630887,1,0,0,0,0
4631757,1,1,1,1,0
4631825,1,1,1,1,1
4632182,1,0,0,0,0
4632537,1,1,1,1,1
4632647,1,1,1,0,0
4632690,1,1,1,1,1
4633166,1,1,1,1,1
4633561,1,1,1,1,1
4633937,1,1,1,1,1
4634126,1,1,0,0,0
4634966,1,1,1,1,0
4635161,1,1,1,1,1
4635200,1,1,1,1,1
4635518,1,1,1,1,0
4636910,1,1,1,1,1
4637023,1,1,1,1,1
4637777,1,0,0,0,0
4638142,1,1,1,1,1
4638153,1,1,1,1,0
4638445,1,1,1,1,1
4639609,1,1,1,1,1
4640118,1,1,1,1,1
4641084,1,1,1,1,1
4641836,1,1,1,0,0
4641906,1,1,1,1,1
4642152,1,1,1,1,0
4643144,1,1,1,1,0
4643495,1,1,1,1,1
4643957,0,0,1,1,1
4644384,1,0,0,0,0
4645328,1,1,1,1,1
4645740,1,1,1,1,1
4645791,1,0,0,0,0
4646433,1,1,1,1,1
4646536,1,1,1,1,1
4646583,1,1,1,1,0
4646647,1,1,1,1,1
4647155,1,1,1,1,1
4647478,1,1,1,1,1
4647580,1,1,1,1,1
4648093,1,1,1,1,1
4649308,1,1,1,1,1
4649532,1,1,1,0,0
4650340,1,1,1,0,0
4650898,1,1,1,1,1
4651111,1,0,0,0,0
4652182,1,0,0,0,0
4652388,1,1,1,1,1
4652641,1,1,1,1,1
4653174,1,1,1,1,1
4653270,1,1,1,1,0
4653377,1,1,1,1,1
4654660,1,1,1,0,0
4655561,1,1,1,1,1
4655823,1,1,1,1,1
4656328,1,1,1,1,1
4656632,1,0,0,0,0
4657154,1,0,0,0,0
4657833,1,1,1,1,1
4657957,1,1,1,0,0
4658117,1,1,1,1,0
4658640,1,1,1,1,1
4658928,1,1,1,1,1
4658967,1,1,1,1,1
4659108,1,1,1,1,1
4659529,1,1,1,1,1
4659695,1,1,1,1,0
4659983,1,1,1,0,0
4660530,1,1,1,1,1
4660576,1,1,1,1,1
4661237,1,1,1,0,0
4661343,1,1,1,1,1
4661885,1,1,1,1,1
4662219,1,1,0,0,0
4663089,1,1,1,1,1
4663558,1,0,0,0,0
4663714,1,1,1,1,1
4663835,1,1,1,1,1
4663855,1,1,1,1,1
4664271,1,0,0,0,0
4665270,1,1,1,1,1
4665347,1,1,1,1,1
4666211,1,1,1,1,1
4666259,1,0,0,0,0
4666350,1,1,1,1,1
4666567,1,1,1,1,1
4666670,1,1,1,1,1
4666767,1,1,1,1,1
4666945,1,1,1,1,1
4667358,1,1,1,1,1
4667991,1,1,1,1,1
4668200,1,1,1,1,1
4669016,1,1,1,1,1
4669241,1,1,1,1,1
4669475,1,1,1,0,0
4669816,1,1,1,0,0
4669853,1,0,0,0,0
4670573,1,1,1,1,1
4670854,1,1,1,1,1
4671064,1,1,1,1,1
4671078,1,1,1,1,1
4671186,1,1,1,1,1
4671619,1,1,1,1,1
4672667,1,1,1,1,0
4672784,1,1,1,1,1
4674375,1,1,1,1,1
4674528,1,1,0,0,0
4674728,1,1,1,1,1
4674788,1,1,1,1,1
4674824,1,1,1,1,1
4675073,1,1,1,1,0
4675093,1,1,1,1,1
4675164,1,1,1,1,1
4676782,1,1,1,1,0
4676984,1,1,1,1,1
4676997,1,1,1,1,1
4677539,1,1,1,0,0
4678675,1,1,1,1,1
4679130,1,1,1,1,1
4679194,1,1,1,1,1
4680436,1,1,1,0,0
4680935,1,1,1,1,0
4681026,1,1,1,1,1
4681420,1,1,1,1,1
4681498,1,1,1,1,1
4681588,1,1,0,0,0
4681803,1,1,1,1,1
4682082,1,1,1,1,1
4682715,1,1,1,1,1
4683103,1,1,1,1,1
4684324,1,1,1,1,1
4685022,1,1,1,1,0
4686729,1,1,1,1,1
4687047,1,1,0,0,0
4687224,1,0,0,0,0
4687894,1,1,1,1,0
4687902,1,1,1,1,1
4688121,1,1,1,1,1
4688123,1,1,1,1,0
4688141,1,0,0,0,0
4689021,1,1,1,1,1
4689869,1,1,1,1,1
4690123,1,1,1,1,1
4690278,1,1,1,1,1
4691601,1,1,1,1,1
4691653,1,1,1,1,0
4692455,1,1,1,1,1
4693102,1,1,1,0,0
4693164,1,0,0,0,0
4694447,1,1,1,1,0
4694711,1,1,1,1,1
4695496,1,1,1,1,1
4695726,1,1,1,1,1
4696377,1,1,1,1,1
4696610,1,1,1,1,1
4698491,1,1,1,1,1
4698689,1,1,1,1,1
4698803,1,1,1,1,1
4699642,1,1,1,1,1
4699938,1,1,1,1,1
4699965,1,1,1,1,1
4700175,1,1,1,1,1
4700269,1,1,1,1,1
4700338,1,1,1,1,1
4700399,1,1,1,1,1
4700525,1,0,0,0,0
4700777,1,1,1,1,1
4700785,1,1,0,0,0
4701167,1,1,1,1,1
4701250,1,1,1,1,1
4701664,1,1,1,1,1
4701960,1,1,1,1,1
4702003,1,1,1,0,0
4702475,1,1,1,1,1
4702480,1,1,1,1,1
4702836,1,1,1,0,0
4703735,1,1,1,1,1
4704178,1,1,1,1,1
4704529,1,1,1,1,1
4704861,1,1,1,1,1
4705857,1,1,0,0,0
4705884,1,0,0,0,0
4706105,1,1,1,1,1
4706130,1,1,1,1,1
4706274,1,1,1,1,1
4706669,1,1,1,1,1
4709008,1,1,1,1,1
4709079,1,1,1,1,1
4709127,1,1,1,1,1
4709898,1,1,1,1,1
4710635,1,1,1,1,0
4710857,1,1,0,0,0
4711787,1,1,1,1,1
4711825,1,1,1,1,1
4712959,1,0,0,0,0
4714574,1,1,1,1,1
4714730,1,1,1,1,1
4714822,1,0,0,0,0
4714892,1,0,0,0,0
4715380,1,1,0,0,0
4715511,1,1,1,1,0
4715657,1,1,1,1,1
4716554,1,0,0,0,0
4716805,1,1,0,0,0
4717014,1,1,1,1,1
4717054,1,1,1,1,1
4717090,1,0,0,0,0
4717410,1,0,0,0,0
4717641,1,1,1,1,0
4717657,1,1,1,0,0
4717832,1,0,0,0,0
4718148,1,1,1,1,1
4718233,1,1,1,1,1
4718349,1,1,0,0,0
4719187,1,1,1,1,1
4719350,1,1,1,1,1
4719692,1,1,1,1,0
4720168,1,1,1,1,1
4720500,1,1,1,1,1
4720929,1,1,1,1,1
4721083,1,1,1,1,1
4721124,1,0,0,0,0
4722213,1,1,1,1,1
4722287,1,1,1,1,0
4722411,1,1,1,1,1
4722457,1,1,1,1,1
4722638,1,1,1,1,1
4722893,1,1,1,1,1
4723047,1,1,1,1,1
4723532,1,0,0,0,0
4723605,1,1,1,1,0
4724152,1,0,0,0,0
4724956,1,1,1,1,1
4726332,1,1,1,1,1
4726433,1,1,1,1,1
4726494,1,1,1,1,0
4727036,1,1,1,1,1
4727272,1,1,1,0,0
4727512,1,1,1,1,1
4728164,1,1,1,1,1
4728629,1,1,1,1,1
4729376,1,1,0,0,0
4730148,1,0,0,0,0
4732163,1,1,1,1,1
4732420,1,1,1,1,0
4732570,1,1,1,0,0
4733352,1,1,1,1,1
4733505,1,1,1,1,1
4734110,1,1,1,1,0
4734679,1,1,1,1,1
4735442,1,1,1,1,0
4735879,1,1,1,1,1
4736115,1,0,0,0,0
4736680,1,1,1,1,1
4736912,1,1,1,1,1
4737509,1,1,1,1,0
4737705,1,1,1,1,0
4738135,1,0,0,0,0
4738528,1,1,1,1,1
4738551,1,1,1,1,0
4739615,1,1,1,1,0
4739693,1,1,1,1,0
4740173,1,0,0,0,0
4740278,1,1,0,0,0
4740322,1,1,1,0,0
4740341,1,1,0,0,0
4740618,1,1,1,1,1
4740995,1,1,1,1,1
4741117,1,0,0,0,0
4741235,1,1,1,1,1
4741517,1,1,1,1,1
4741779,1,1,1,1,1
4742781,1,1,1,1,1
4742814,1,1,1,1,0
4743022,1,1,1,1,0
4743648,1,1,1,1,1
4743715,1,1,1,1,1
4744151,1,1,1,1,1
4744174,1,1,1,1,1
4744245,1,1,1,1,1
4744262,1,1,1,1,1
4744361,1,1,1,1,0
4744435,1,0,0,0,1
4745827,1,1,1,1,1
4746025,1,1,0,0,0
4746162,1,0,0,0,0
4746179,1,0,0,0,0
4746492,1,1,1,1,1
4746559,1,1,1,1,1
4747144,1,1,1,1,1
4748887,1,1,1,0,0
4749697,1,0,0,0,0
4749703,1,1,1,1,1
4751631,1,1,1,1,1
4752282,1,1,1,0,0
4752329,1,1,1,1,1
4753533,1,1,1,1,1
4754082,1,1,1,1,1
4754246,1,1,1,1,1
4754251,1,1,1,1,1
4754533,1,1,1,1,1
4754836,1,1,1,1,0
4755991,1,1,1,1,1
4756364,1,1,1,1,1
4757536,1,1,1,1,1
4758194,1,1,1,1,1
4758202,1,1,1,1,1
4758203,1,1,0,0,0
4758838,1,1,1,1,1
4758953,1,1,1,1,1
4759918,1,0,0,0,0
4760156,1,0,0,0,0
4760178,1,0,0,0,0
4760221,1,1,1,1,1
4760535,1,1,1,1,0
4760752,1,1,1,1,1
4761102,1,0,0,0,0
4761635,1,1,1,1,1
4762443,1,1,1,1,1
4762487,1,1,1,1,1
4762692,1,1,1,1,1
4762973,1,1,1,0,0
4764438,1,0,0,0,0
4764978,1,1,1,1,1
4765227,1,1,1,1,1
